Bookmark,Frame#,Type,Opcode,Opcode Command,Event,Name,LMP Version,Manufacturer Name,HCI Version,LMP Subversion,Status,Handle,Credits,PBF,Length,Frame Size,Delta,Timestamp,
,2224,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011545",="6/19/2014 2:59:38.980855 PM",
,2225,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011378",="6/19/2014 2:59:38.992233 PM",
,2226,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011323",="6/19/2014 2:59:39.003556 PM",
,2227,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.009639",="6/19/2014 2:59:39.013195 PM",
,2228,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011252",="6/19/2014 2:59:39.024447 PM",
,2229,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011126",="6/19/2014 2:59:39.035573 PM",
,2230,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011475",="6/19/2014 2:59:39.047048 PM",
,2231,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011049",="6/19/2014 2:59:39.058097 PM",
,2232,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011119",="6/19/2014 2:59:39.069216 PM",
,2233,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011859",="6/19/2014 2:59:39.081075 PM",
,2234,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011809",="6/19/2014 2:59:39.092884 PM",
,2235,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010764",="6/19/2014 2:59:39.103648 PM",
,2236,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011197",="6/19/2014 2:59:39.114845 PM",
,2237,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011551",="6/19/2014 2:59:39.126396 PM",
,2238,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010910",="6/19/2014 2:59:39.137306 PM",
,2239,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011400",="6/19/2014 2:59:39.148706 PM",
,2240,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012141",="6/19/2014 2:59:39.160847 PM",
,2241,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010874",="6/19/2014 2:59:39.171721 PM",
,2242,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011097",="6/19/2014 2:59:39.182818 PM",
,2243,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011862",="6/19/2014 2:59:39.194680 PM",
,2244,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010685",="6/19/2014 2:59:39.205365 PM",
,2245,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010112",="6/19/2014 2:59:39.215477 PM",
,2246,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012932",="6/19/2014 2:59:39.228409 PM",
,2247,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010415",="6/19/2014 2:59:39.238824 PM",
,2248,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011116",="6/19/2014 2:59:39.249940 PM",
,2249,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011133",="6/19/2014 2:59:39.261073 PM",
,2250,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012225",="6/19/2014 2:59:39.273298 PM",
,2251,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011373",="6/19/2014 2:59:39.284671 PM",
,2252,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010922",="6/19/2014 2:59:39.295593 PM",
,2253,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011954",="6/19/2014 2:59:39.307547 PM",
,2254,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010837",="6/19/2014 2:59:39.318384 PM",
,2255,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011034",="6/19/2014 2:59:39.329418 PM",
,2256,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011088",="6/19/2014 2:59:39.340506 PM",
,2257,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011675",="6/19/2014 2:59:39.352181 PM",
,2258,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011480",="6/19/2014 2:59:39.363661 PM",
,2259,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010902",="6/19/2014 2:59:39.374563 PM",
,2260,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011437",="6/19/2014 2:59:39.386000 PM",
,2261,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011272",="6/19/2014 2:59:39.397272 PM",
,2262,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011280",="6/19/2014 2:59:39.408552 PM",
,2263,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011627",="6/19/2014 2:59:39.420179 PM",
,2264,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010772",="6/19/2014 2:59:39.430951 PM",
,2265,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011067",="6/19/2014 2:59:39.442018 PM",
,2266,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.031937",="6/19/2014 2:59:39.473955 PM",
,2267,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.002634",="6/19/2014 2:59:39.476589 PM",
,2268,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.002199",="6/19/2014 2:59:39.478788 PM",
,2269,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.007148",="6/19/2014 2:59:39.485936 PM",
,2270,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011494",="6/19/2014 2:59:39.497430 PM",
,2271,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012171",="6/19/2014 2:59:39.509601 PM",
,2272,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010453",="6/19/2014 2:59:39.520054 PM",
,2273,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011186",="6/19/2014 2:59:39.531240 PM",
,2274,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012109",="6/19/2014 2:59:39.543349 PM",
,2275,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011122",="6/19/2014 2:59:39.554471 PM",
,2276,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011038",="6/19/2014 2:59:39.565509 PM",
,2277,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011459",="6/19/2014 2:59:39.576968 PM",
,2278,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011600",="6/19/2014 2:59:39.588568 PM",
,2279,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011098",="6/19/2014 2:59:39.599666 PM",
,2280,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011042",="6/19/2014 2:59:39.610708 PM",
,2281,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011578",="6/19/2014 2:59:39.622286 PM",
,2282,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011291",="6/19/2014 2:59:39.633577 PM",
,2283,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010971",="6/19/2014 2:59:39.644548 PM",
,2284,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012402",="6/19/2014 2:59:39.656950 PM",
,2285,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010350",="6/19/2014 2:59:39.667300 PM",
,2286,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011392",="6/19/2014 2:59:39.678692 PM",
,2287,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011176",="6/19/2014 2:59:39.689868 PM",
,2288,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010898",="6/19/2014 2:59:39.700766 PM",
,2289,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011899",="6/19/2014 2:59:39.712665 PM",
,2290,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011055",="6/19/2014 2:59:39.723720 PM",
,2291,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010863",="6/19/2014 2:59:39.734583 PM",
,2292,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011368",="6/19/2014 2:59:39.745951 PM",
,2293,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011327",="6/19/2014 2:59:39.757278 PM",
,2294,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011142",="6/19/2014 2:59:39.768420 PM",
,2295,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011290",="6/19/2014 2:59:39.779710 PM",
,2296,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011446",="6/19/2014 2:59:39.791156 PM",
,2297,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011706",="6/19/2014 2:59:39.802862 PM",
,2298,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011439",="6/19/2014 2:59:39.814301 PM",
,2299,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010625",="6/19/2014 2:59:39.824926 PM",
,2300,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010968",="6/19/2014 2:59:39.835894 PM",
,2301,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010403",="6/19/2014 2:59:39.846297 PM",
,2302,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011275",="6/19/2014 2:59:39.857572 PM",
,2303,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011314",="6/19/2014 2:59:39.868886 PM",
,2304,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010992",="6/19/2014 2:59:39.879878 PM",
,2305,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011899",="6/19/2014 2:59:39.891777 PM",
,2306,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012157",="6/19/2014 2:59:39.903934 PM",
,2307,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011662",="6/19/2014 2:59:39.915596 PM",
,2308,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010381",="6/19/2014 2:59:39.925977 PM",
,2309,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010531",="6/19/2014 2:59:39.936508 PM",
,2310,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011255",="6/19/2014 2:59:39.947763 PM",
,2311,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010717",="6/19/2014 2:59:39.958480 PM",
,2312,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011315",="6/19/2014 2:59:39.969795 PM",
,2313,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011189",="6/19/2014 2:59:39.980984 PM",
,2314,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011832",="6/19/2014 2:59:39.992816 PM",
,2315,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011445",="6/19/2014 2:59:40.004261 PM",
,2316,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011506",="6/19/2014 2:59:40.015767 PM",
,2317,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011197",="6/19/2014 2:59:40.026964 PM",
,2318,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011313",="6/19/2014 2:59:40.038277 PM",
,2319,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011168",="6/19/2014 2:59:40.049445 PM",
,2320,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.013215",="6/19/2014 2:59:40.062660 PM",
,2321,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010073",="6/19/2014 2:59:40.072733 PM",
,2322,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011358",="6/19/2014 2:59:40.084091 PM",
,2323,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011183",="6/19/2014 2:59:40.095274 PM",
,2324,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010546",="6/19/2014 2:59:40.105820 PM",
,2325,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010756",="6/19/2014 2:59:40.116576 PM",
,2326,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011689",="6/19/2014 2:59:40.128265 PM",
,2327,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011196",="6/19/2014 2:59:40.139461 PM",
,2328,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010844",="6/19/2014 2:59:40.150305 PM",
,2329,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011622",="6/19/2014 2:59:40.161927 PM",
,2330,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011175",="6/19/2014 2:59:40.173102 PM",
,2331,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010982",="6/19/2014 2:59:40.184084 PM",
,2332,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011919",="6/19/2014 2:59:40.196003 PM",
,2333,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010988",="6/19/2014 2:59:40.206991 PM",
,2334,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011092",="6/19/2014 2:59:40.218083 PM",
,2335,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011383",="6/19/2014 2:59:40.229466 PM",
,2336,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011207",="6/19/2014 2:59:40.240673 PM",
,2337,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011203",="6/19/2014 2:59:40.251876 PM",
,2338,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011589",="6/19/2014 2:59:40.263465 PM",
,2339,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011138",="6/19/2014 2:59:40.274603 PM",
,2340,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011460",="6/19/2014 2:59:40.286063 PM",
,2341,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011488",="6/19/2014 2:59:40.297551 PM",
,2342,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010958",="6/19/2014 2:59:40.308509 PM",
,2343,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011132",="6/19/2014 2:59:40.319641 PM",
,2344,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011450",="6/19/2014 2:59:40.331091 PM",
,2345,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010694",="6/19/2014 2:59:40.341785 PM",
,2346,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010991",="6/19/2014 2:59:40.352776 PM",
,2347,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011227",="6/19/2014 2:59:40.364003 PM",
,2348,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011355",="6/19/2014 2:59:40.375358 PM",
,2349,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011299",="6/19/2014 2:59:40.386657 PM",
,2350,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012078",="6/19/2014 2:59:40.398735 PM",
,2351,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011227",="6/19/2014 2:59:40.409962 PM",
,2352,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011171",="6/19/2014 2:59:40.421133 PM",
,2353,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011323",="6/19/2014 2:59:40.432456 PM",
,2354,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010658",="6/19/2014 2:59:40.443114 PM",
,2355,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011592",="6/19/2014 2:59:40.454706 PM",
,2356,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010906",="6/19/2014 2:59:40.465612 PM",
,2357,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011440",="6/19/2014 2:59:40.477052 PM",
,2358,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011646",="6/19/2014 2:59:40.488698 PM",
,2359,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010909",="6/19/2014 2:59:40.499607 PM",
,2360,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011138",="6/19/2014 2:59:40.510745 PM",
,2361,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.022869",="6/19/2014 2:59:40.533614 PM",
,2362,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011040",="6/19/2014 2:59:40.544654 PM",
,2363,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011254",="6/19/2014 2:59:40.555908 PM",
,2364,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011180",="6/19/2014 2:59:40.567088 PM",
,2365,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011128",="6/19/2014 2:59:40.578216 PM",
,2366,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011350",="6/19/2014 2:59:40.589566 PM",
,2367,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011428",="6/19/2014 2:59:40.600994 PM",
,2368,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011541",="6/19/2014 2:59:40.612535 PM",
,2369,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010868",="6/19/2014 2:59:40.623403 PM",
,2370,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011619",="6/19/2014 2:59:40.635022 PM",
,2371,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.022361",="6/19/2014 2:59:40.657383 PM",
,2372,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011653",="6/19/2014 2:59:40.669036 PM",
,2373,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010791",="6/19/2014 2:59:40.679827 PM",
,2374,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012070",="6/19/2014 2:59:40.691897 PM",
,2375,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010757",="6/19/2014 2:59:40.702654 PM",
,2376,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011000",="6/19/2014 2:59:40.713654 PM",
,2377,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011214",="6/19/2014 2:59:40.724868 PM",
,2378,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012408",="6/19/2014 2:59:40.737276 PM",
,2379,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010124",="6/19/2014 2:59:40.747400 PM",
,2380,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011395",="6/19/2014 2:59:40.758795 PM",
,2381,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011259",="6/19/2014 2:59:40.770054 PM",
,2382,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011152",="6/19/2014 2:59:40.781206 PM",
,2383,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011335",="6/19/2014 2:59:40.792541 PM",
,2384,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011102",="6/19/2014 2:59:40.803643 PM",
,2385,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011301",="6/19/2014 2:59:40.814944 PM",
,2386,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011098",="6/19/2014 2:59:40.826042 PM",
,2387,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012012",="6/19/2014 2:59:40.838054 PM",
,2388,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010557",="6/19/2014 2:59:40.848611 PM",
,2389,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011330",="6/19/2014 2:59:40.859941 PM",
,2390,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011032",="6/19/2014 2:59:40.870973 PM",
,2391,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011355",="6/19/2014 2:59:40.882328 PM",
,2392,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011300",="6/19/2014 2:59:40.893628 PM",
,2393,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011344",="6/19/2014 2:59:40.904972 PM",
,2394,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011034",="6/19/2014 2:59:40.916006 PM",
,2395,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011373",="6/19/2014 2:59:40.927379 PM",
,2396,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.405640",="6/19/2014 2:59:41.333019 PM",
,2397,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011404",="6/19/2014 2:59:41.344423 PM",
,2398,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010431",="6/19/2014 2:59:41.354854 PM",
,2399,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011709",="6/19/2014 2:59:41.366563 PM",
,2400,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011004",="6/19/2014 2:59:41.377567 PM",
,2401,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.009349",="6/19/2014 2:59:41.386916 PM",
,2402,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011157",="6/19/2014 2:59:41.398073 PM",
,2403,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011309",="6/19/2014 2:59:41.409382 PM",
,2404,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011244",="6/19/2014 2:59:41.420626 PM",
,2405,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011224",="6/19/2014 2:59:41.431850 PM",
,2406,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011952",="6/19/2014 2:59:41.443802 PM",
,2407,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011156",="6/19/2014 2:59:41.454958 PM",
,2408,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011179",="6/19/2014 2:59:41.466137 PM",
,2409,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011861",="6/19/2014 2:59:41.477998 PM",
,2410,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.563624",="6/19/2014 2:59:42.041622 PM",
,2411,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.099197",="6/19/2014 2:59:42.140819 PM",
,2412,Command,0x2008,HCI_LE_Set_Advertising_Data,,,,,,,,,,,32,36,=" 00:00:00.069325",="6/19/2014 2:59:42.210144 PM",
,2413,Event,0x2008,HCI_LE_Set_Advertising_Data,Command Complete,,,,,,Success,,,,4,7,=" 00:00:00.001382",="6/19/2014 2:59:42.211526 PM",
,2414,Command,0x0c1a,Write_Scan_Enable,,,,,,,,,,,1,5,=" 00:00:00.001288",="6/19/2014 2:59:42.212814 PM",
,2415,Event,0x0c1a,Write_Scan_Enable,Command Complete,,,,,,Success,,,,4,7,=" 00:00:00.004929",="6/19/2014 2:59:42.217743 PM",
,2416,Command,0x2008,HCI_LE_Set_Advertising_Data,,,,,,,,,,,32,36,=" 00:00:00.001017",="6/19/2014 2:59:42.218760 PM",
,2417,Event,0x2008,HCI_LE_Set_Advertising_Data,Command Complete,,,,,,Success,,,,4,7,=" 00:00:00.000959",="6/19/2014 2:59:42.219719 PM",
,2418,Command,0x0c1a,Write_Scan_Enable,,,,,,,,,,,1,5,=" 00:00:00.000942",="6/19/2014 2:59:42.220661 PM",
,2419,Event,0x0c1a,Write_Scan_Enable,Command Complete,,,,,,Success,,,,4,7,=" 00:00:00.004855",="6/19/2014 2:59:42.225516 PM",
,2420,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.434267",="6/19/2014 2:59:42.659783 PM",
,2421,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010742",="6/19/2014 2:59:42.670525 PM",
,2422,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011391",="6/19/2014 2:59:42.681916 PM",
,2423,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011121",="6/19/2014 2:59:42.693037 PM",
,2424,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011750",="6/19/2014 2:59:42.704787 PM",
,2425,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011045",="6/19/2014 2:59:42.715832 PM",
,2426,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010855",="6/19/2014 2:59:42.726687 PM",
,2427,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011229",="6/19/2014 2:59:42.737916 PM",
,2428,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011441",="6/19/2014 2:59:42.749357 PM",
,2429,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011242",="6/19/2014 2:59:42.760599 PM",
,2430,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011503",="6/19/2014 2:59:42.772102 PM",
,2431,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.017733",="6/19/2014 2:59:42.789835 PM",
,2432,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.005108",="6/19/2014 2:59:42.794943 PM",
,2433,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.009514",="6/19/2014 2:59:42.804457 PM",
,2434,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011205",="6/19/2014 2:59:42.815662 PM",
,2435,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011344",="6/19/2014 2:59:42.827006 PM",
,2436,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011219",="6/19/2014 2:59:42.838225 PM",
,2437,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011168",="6/19/2014 2:59:42.849393 PM",
,2438,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011204",="6/19/2014 2:59:42.860597 PM",
